,Last Refresh: 2021-05-02 16:49:40,,,,,,,,,,,
Calendar Basis,,,,,,,,,,,,
Portfolio,KOSPIpeis,Default,,,,,,,,,,
Item, , ,,,,,,,,,,
Frequency,년간,KRW,,,,,,,,,,
Non-Trading Day,Previous,Asc,,,,,,,,,,
Include Weekend,ALL, ,,,,,,,,,,
Term,20150501,20210430,,,,,,,,,,
A051900,LG생활건강,NVAL-IFRS(C),6000701060,PBR(배),ANNUAL,8.82,5.83,6.87,5.44,5.30,5.95,5.95
A051900,LG생활건강,NVAL-IFRS(C),6000701061,수정PBR(배),ANNUAL,8.82,5.83,6.87,5.44,5.30,5.95,5.95
A051900,LG생활건강,NVAL-IFRS(C),6000701001,PER(배),ANNUAL,40.41,26.72,34.74,28.57,28.71,35.99,35.99
A051900,LG생활건강,NVAL-IFRS(C),6000701002,수정PER(배),ANNUAL,40.41,26.72,34.74,28.57,28.71,35.99,35.99
A051900,LG생활건강,NFS-IFRS(C),6000906001,영업이익(천원),ANNUAL,"684,095,164","880,936,618","930,023,273","1,039,250,136","1,176,411,247","1,220,864,731",
A051900,LG생활건강,NFS-IFRS(C),6000909001,영업활동으로인한현금흐름(천원),ANNUAL,"637,804,647","713,435,544","735,477,193","817,116,844","1,139,641,475","1,004,842,472",
A051900,LG생활건강,BTA,S41B0D1005,"베타 (D,1Yr)",DAILY,1.199380,0.803810,0.600010,1.155940,0.715800,0.669040,0.692590
A105560,KB금융,NVAL-IFRS(C),6000701060,PBR(배),ANNUAL,0.45,0.56,0.76,0.53,0.50,0.41,0.41
A105560,KB금융,NVAL-IFRS(C),6000701061,수정PBR(배),ANNUAL,0.45,0.56,0.76,0.53,0.50,0.41,0.41
A105560,KB금융,NVAL-IFRS(C),6000701001,PER(배),ANNUAL,7.54,7.84,8.01,6.35,6.01,5.22,5.22
A105560,KB금융,NVAL-IFRS(C),6000701002,수정PER(배),ANNUAL,7.54,7.84,8.01,6.35,6.01,5.22,5.22
A105560,KB금융,NFS-IFRS(C),6000906001,영업이익(천원),ANNUAL,"1,821,134,000","1,676,948,000","4,015,274,000","4,267,481,000","4,490,649,000","4,615,992,000",
A105560,KB금융,NFS-IFRS(C),6000909001,영업활동으로인한현금흐름(천원),ANNUAL,"2,193,631,000","1,124,987,000","-4,836,025,000","-8,957,618,000","9,400,706,000","-11,540,694,000",
A105560,KB금융,BTA,S41B0D1005,"베타 (D,1Yr)",DAILY,0.752700,1.005140,1.090970,0.745130,0.844740,1.240010,0.947440
A003550,LG,NVAL-IFRS(C),6000701060,PBR(배),ANNUAL,0.96,0.76,1.00,0.68,0.69,0.76,0.76
A003550,LG,NVAL-IFRS(C),6000701061,수정PBR(배),ANNUAL,0.96,0.76,1.00,0.68,0.69,0.76,0.76
A003550,LG,NVAL-IFRS(C),6000701001,PER(배),ANNUAL,13.19,9.82,6.68,6.60,12.02,10.50,10.50
A003550,LG,NVAL-IFRS(C),6000701002,수정PER(배),ANNUAL,13.19,9.82,6.68,6.60,12.02,10.50,10.50
A003550,LG,NFS-IFRS(C),6000906001,영업이익(천원),ANNUAL,"1,138,619,000","1,322,735,000","2,185,820,000","1,821,256,000","994,319,000","1,702,238,000",
A003550,LG,NFS-IFRS(C),6000909001,영업활동으로인한현금흐름(천원),ANNUAL,"886,292,000","878,198,000","1,058,441,000","494,943,000","818,667,000","739,096,000",
A003550,LG,BTA,S41B0D1005,"베타 (D,1Yr)",DAILY,0.939850,0.883060,0.952080,1.083590,0.893740,1.067290,1.227360
A055550,신한지주,NVAL-IFRS(C),6000701060,PBR(배),ANNUAL,0.62,0.69,0.71,0.52,0.53,0.38,0.38
A055550,신한지주,NVAL-IFRS(C),6000701061,수정PBR(배),ANNUAL,0.62,0.69,0.71,0.52,0.53,0.38,0.38
